cnt,mnth,hr,holiday,workingday,weathersit,temp,atemp,hum,windspeed,season
342,6,19,0,1,2,0.8,0.7424,0.52,0.2537,3
282,6,20,0,1,1,0.74,0.7121,0.74,0.1343,3
247,6,21,0,1,1,0.74,0.7121,0.79,0.1642,3
148,6,22,0,1,2,0.72,0.697,0.79,0.194,3
105,6,23,0,1,2,0.72,0.697,0.79,0.2239,3
49,6,0,0,1,1,0.72,0.697,0.79,0.2239,3
31,6,1,0,1,1,0.72,0.697,0.74,0.2239,3
4,6,2,0,1,1,0.72,0.697,0.74,0.2239,3
5,6,3,0,1,2,0.72,0.697,0.74,0.1642,3
7,6,4,0,1,2,0.7,0.6667,0.79,0.1343,3
24,6,5,0,1,1,0.72,0.697,0.74,0.1642,3
100,6,6,0,1,1,0.72,0.697,0.74,0.1642,3
327,6,7,0,1,2,0.72,0.697,0.74,0.1343,3
432,6,8,0,1,2,0.74,0.697,0.7,0.194,3
227,6,9,0,1,2,0.74,0.697,0.7,0.1343,3
127,6,10,0,1,2,0.76,0.7273,0.66,0.1343,3
136,6,11,0,1,3,0.76,0.7273,0.66,0.2537,3
160,6,12,0,1,2,0.76,0.7273,0.66,0.2836,3
186,6,13,0,1,2,0.76,0.7121,0.62,0.2836,3
149,6,14,0,1,2,0.76,0.7273,0.66,0.2985,3
189,6,15,0,1,2,0.76,0.697,0.52,0.3582,3
275,6,16,0,1,2,0.74,0.6818,0.62,0.2985,3
569,6,17,0,1,2,0.72,0.6818,0.7,0.3582,3
540,6,18,0,1,1,0.72,0.6818,0.7,0.4179,3
400,6,19,0,1,1,0.72,0.6818,0.7,0.3582,3
352,6,20,0,1,1,0.7,0.6667,0.74,0.2239,3
234,6,21,0,1,1,0.7,0.6667,0.74,0.194,3
162,6,22,0,1,2,0.7,0.6667,0.74,0.2239,3
105,6,23,0,1,1,0.7,0.6667,0.74,0.2836,3
63,6,0,0,1,1,0.68,0.6364,0.79,0.194,3
28,6,1,0,1,1,0.66,0.6061,0.83,0.3284,3
14,6,2,0,1,1,0.66,0.6061,0.83,0.3284,3
5,6,3,0,1,1,0.66,0.6061,0.83,0.1642,3
9,6,4,0,1,1,0.66,0.6061,0.83,0.0896,3
20,6,5,0,1,1,0.64,0.5758,0.89,0.0896,3
91,6,6,0,1,1,0.66,0.6061,0.83,0.1343,3
268,6,7,0,1,2,0.66,0.6061,0.83,0.2239,3
466,6,8,0,1,1,0.7,0.6667,0.74,0.2239,3
231,6,9,0,1,1,0.74,0.6818,0.62,0.1343,3
145,6,10,0,1,1,0.8,0.7273,0.43,0.2836,3
203,6,11,0,1,1,0.8,0.7121,0.38,0.3284,3
201,6,12,0,1,1,0.8,0.7121,0.41,0.2836,3
221,6,13,0,1,1,0.8,0.7121,0.36,0.2239,3
229,6,14,0,1,1,0.78,0.697,0.43,0.2836,3
216,6,15,0,1,1,0.82,0.7273,0.34,0.3881,3
327,6,16,0,1,1,0.8,0.697,0.33,0.4179,3
557,6,17,0,1,1,0.76,0.6667,0.37,0.2537,3
452,6,18,0,1,1,0.76,0.6667,0.37,0.2985,3
385,6,19,0,1,1,0.74,0.6515,0.4,0.2239,3
288,6,20,0,1,1,0.72,0.6515,0.45,0.1642,3
233,6,21,0,1,1,0.7,0.6515,0.48,0.1343,3
167,6,22,0,1,1,0.7,0.6515,0.48,0,3
172,6,23,0,1,1,0.68,0.6364,0.51,0.1343,3
116,6,0,0,0,1,0.68,0.6364,0.47,0.1642,3
95,6,1,0,0,1,0.66,0.6212,0.5,0.1642,3
59,6,2,0,0,2,0.66,0.6212,0.5,0.194,3
39,6,3,0,0,1,0.64,0.6212,0.57,0.194,3
11,6,4,0,0,1,0.64,0.6212,0.57,0.194,3
14,6,5,0,0,1,0.62,0.6061,0.61,0.1343,3
29,6,6,0,0,1,0.64,0.6212,0.57,0.2239,3
42,6,7,0,0,1,0.64,0.6212,0.57,0.2836,3
112,6,8,0,0,1,0.7,0.6515,0.48,0.2537,3
186,6,9,0,0,1,0.72,0.6515,0.45,0.2537,3
302,6,10,0,0,1,0.72,0.6515,0.45,0.194,3
331,6,11,0,0,1,0.74,0.6667,0.42,0,3
392,6,12,0,0,1,0.74,0.6515,0.4,0.2836,3
371,6,13,0,0,1,0.74,0.6515,0.4,0.2836,3
383,6,14,0,0,1,0.74,0.6667,0.45,0.2985,3
392,6,15,0,0,1,0.74,0.6667,0.45,0,3
410,6,16,0,0,1,0.76,0.6818,0.43,0.2985,3
399,6,17,0,0,1,0.74,0.6667,0.42,0.2239,3
307,6,18,0,0,1,0.72,0.6515,0.45,0.2537,3
375,6,19,0,0,1,0.72,0.6667,0.48,0.2836,3
269,6,20,0,0,1,0.7,0.6515,0.48,0.194,3
202,6,21,0,0,1,0.68,0.6364,0.51,0.1642,3
187,6,22,0,0,1,0.68,0.6364,0.47,0.194,3
179,6,23,0,0,2,0.66,0.6212,0.5,0.2985,3
115,6,0,0,0,1,0.64,0.6212,0.53,0,3
90,6,1,0,0,1,0.64,0.6212,0.53,0.1045,3
87,6,2,0,0,1,0.62,0.6212,0.57,0.1045,3
34,6,3,0,0,1,0.6,0.6061,0.64,0.1045,3
11,6,4,0,0,1,0.6,0.6061,0.64,0.0896,3
12,6,5,0,0,1,0.6,0.6061,0.64,0,3
20,6,6,0,0,1,0.6,0.6061,0.64,0,3
51,6,7,0,0,1,0.62,0.6061,0.61,0,3
107,6,8,0,0,1,0.64,0.6212,0.61,0.194,3
206,6,9,0,0,1,0.66,0.6212,0.54,0.0896,3
332,6,10,0,0,1,0.72,0.6667,0.48,0.1045,3
346,6,11,0,0,1,0.72,0.6515,0.45,0.1343,3
443,6,12,0,0,1,0.74,0.6515,0.4,0.1642,3
442,6,13,0,0,1,0.74,0.6515,0.4,0,3
443,6,14,0,0,1,0.74,0.6515,0.4,0.1343,3
403,6,15,0,0,1,0.74,0.6515,0.4,0,3
455,6,16,0,0,1,0.74,0.6667,0.42,0.194,3
421,6,17,0,0,2,0.72,0.6515,0.42,0.1642,3
382,6,18,0,0,2,0.72,0.6515,0.45,0.2537,3
317,6,19,0,0,2,0.72,0.6667,0.48,0.1343,3
213,6,20,0,0,2,0.7,0.6515,0.48,0.1045,3
183,6,21,0,0,2,0.7,0.6515,0.54,0.1045,3
114,6,22,0,0,1,0.7,0.6515,0.51,0,3
78,6,23,0,0,1,0.7,0.6515,0.54,0.0896,3
32,6,0,0,1,3,0.64,0.6061,0.73,0.2836,3
15,6,1,0,1,2,0.62,0.5909,0.78,0.1343,3
6,6,2,0,1,3,0.62,0.5909,0.78,0.1343,3
2,6,3,0,1,3,0.62,0.5909,0.78,0.1343,3
9,6,4,0,1,2,0.6,0.5606,0.83,0.1642,3
22,6,5,0,1,2,0.62,0.5758,0.83,0.1642,3
94,6,6,0,1,2,0.62,0.5909,0.78,0.1642,3
261,6,7,0,1,2,0.64,0.6061,0.73,0.2239,3
447,6,8,0,1,1,0.66,0.6212,0.74,0.194,3
187,6,9,0,1,2,0.72,0.6667,0.54,0,3
150,6,10,0,1,2,0.72,0.6667,0.54,0.1343,3
150,6,11,0,1,2,0.7,0.6515,0.58,0,3
170,6,12,0,1,2,0.72,0.6667,0.54,0,3
164,6,13,0,1,2,0.72,0.6667,0.58,0.2239,3
158,6,14,0,1,2,0.72,0.6667,0.58,0.0896,3
202,6,15,0,1,2,0.74,0.6818,0.55,0,3
275,6,16,0,1,1,0.74,0.6818,0.55,0.1045,3
604,6,17,0,1,1,0.74,0.6818,0.55,0.1343,3
591,6,18,0,1,1,0.74,0.6667,0.51,0,3
396,6,19,0,1,1,0.72,0.6818,0.62,0.194,3
305,6,20,0,1,1,0.7,0.6515,0.65,0.1045,3
242,6,21,0,1,1,0.7,0.6515,0.65,0,3
145,6,22,0,1,1,0.68,0.6364,0.69,0,3
81,6,23,0,1,1,0.68,0.6364,0.69,0,3
30,6,0,0,1,2,0.66,0.6061,0.78,0.1343,3
13,6,1,0,1,1,0.66,0.6212,0.74,0,3
11,6,2,0,1,2,0.66,0.6212,0.74,0,3
2,6,3,0,1,2,0.66,0.6212,0.74,0,3
8,6,4,0,1,1,0.66,0.6212,0.74,0,3
21,6,5,0,1,1,0.66,0.6061,0.78,0,3
124,6,6,0,1,1,0.66,0.6061,0.83,0.1642,3
347,6,7,0,1,1,0.68,0.6364,0.83,0.194,3
456,6,8,0,1,1,0.7,0.6667,0.79,0.1642,3
246,6,9,0,1,1,0.74,0.697,0.7,0,3
157,6,10,0,1,1,0.8,0.7424,0.49,0.1642,3
167,6,11,0,1,1,0.82,0.7576,0.46,0,3
202,6,12,0,1,1,0.84,0.7727,0.47,0.2239,3
189,6,13,0,1,1,0.84,0.7576,0.44,0,3
160,6,14,0,1,1,0.86,0.7879,0.44,0.2239,3
166,6,15,0,1,1,0.86,0.7879,0.41,0,3
261,6,16,0,1,1,0.86,0.803,0.47,0.2836,3
579,6,17,0,1,3,0.82,0.7879,0.56,0.2836,3
504,6,18,0,1,3,0.8,0.7576,0.55,0.2985,3
299,6,19,0,1,2,0.74,0.6818,0.58,0.4627,3
296,6,20,0,1,1,0.74,0.6818,0.62,0,3
195,6,21,0,1,1,0.74,0.697,0.66,0.2836,3
134,6,22,0,1,1,0.7,0.6515,0.7,0.2985,3
81,6,23,0,1,1,0.7,0.6515,0.7,0.2836,3
36,6,0,0,1,2,0.68,0.6364,0.79,0.2836,3
28,6,1,0,1,1,0.68,0.6364,0.79,0.2985,3
16,6,2,0,1,1,0.66,0.6061,0.83,0.2239,3
5,6,3,0,1,2,0.66,0.6061,0.83,0.1045,3
5,6,4,0,1,1,0.66,0.6061,0.83,0.1045,3
22,6,5,0,1,1,0.64,0.5758,0.83,0.194,3
116,6,6,0,1,1,0.66,0.6212,0.69,0.2985,3
336,6,7,0,1,1,0.7,0.6515,0.54,0.2239,3
540,6,8,0,1,1,0.7,0.6515,0.48,0.2836,3
221,6,9,0,1,1,0.72,0.6515,0.45,0.3881,3
126,6,10,0,1,1,0.74,0.6667,0.42,0.2836,3
170,6,11,0,1,1,0.76,0.6667,0.35,0.2239,3
243,6,12,0,1,1,0.76,0.6667,0.35,0.2537,3
231,6,13,0,1,1,0.8,0.697,0.31,0.3284,3
188,6,14,0,1,1,0.8,0.697,0.31,0.194,3
189,6,15,0,1,1,0.82,0.7121,0.3,0.1642,3
328,6,16,0,1,1,0.82,0.7121,0.3,0.4179,3
570,6,17,0,1,1,0.82,0.7121,0.26,0.4179,3
588,6,18,0,1,1,0.8,0.697,0.29,0.2985,3
401,6,19,0,1,1,0.76,0.6667,0.35,0.3881,3
333,6,20,0,1,1,0.74,0.6515,0.37,0.2985,3
221,6,21,0,1,1,0.72,0.6515,0.39,0.2239,3
183,6,22,0,1,1,0.7,0.6364,0.42,0.194,3
129,6,23,0,1,1,0.68,0.6364,0.47,0.194,3
54,6,0,0,1,1,0.66,0.6212,0.5,0.1642,3
32,6,1,0,1,1,0.64,0.6212,0.53,0.1343,3
8,6,2,0,1,1,0.62,0.6212,0.57,0.1343,3
9,6,3,0,1,1,0.6,0.6061,0.6,0.1642,3
6,6,4,0,1,1,0.58,0.5455,0.64,0.1343,3
25,6,5,0,1,1,0.58,0.5455,0.64,0.2537,3
123,6,6,0,1,1,0.6,0.6061,0.64,0.2537,3
320,6,7,0,1,1,0.62,0.6061,0.61,0.2239,3
555,6,8,0,1,1,0.68,0.6364,0.47,0.2239,3
260,6,9,0,1,1,0.7,0.6364,0.42,0.2239,3
132,6,10,0,1,1,0.72,0.6515,0.42,0.194,3
169,6,11,0,1,1,0.74,0.6515,0.37,0.1343,3
233,6,12,0,1,1,0.76,0.6667,0.35,0.1642,3
232,6,13,0,1,1,0.76,0.6667,0.33,0.194,3
163,6,14,0,1,1,0.78,0.6818,0.31,0.194,3
240,6,15,0,1,1,0.78,0.6667,0.25,0.2537,3
323,6,16,0,1,1,0.8,0.697,0.26,0.1343,3
594,6,17,0,1,1,0.78,0.6818,0.27,0.3582,3
586,6,18,0,1,1,0.76,0.6667,0.29,0.2537,3
455,6,19,0,1,1,0.74,0.6515,0.33,0.194,3
340,6,20,0,1,1,0.74,0.6515,0.33,0.194,3
323,6,21,0,1,1,0.72,0.6515,0.37,0.1045,3
207,6,22,0,1,1,0.7,0.6364,0.42,0.1642,3
126,6,23,0,1,1,0.66,0.6212,0.5,0,3
68,7,0,0,1,1,0.66,0.6212,0.5,0,3
31,7,1,0,1,1,0.66,0.6212,0.5,0,3
13,7,2,0,1,1,0.62,0.6061,0.69,0,3
11,7,3,0,1,1,0.64,0.6212,0.53,0,3
6,7,4,0,1,1,0.62,0.6212,0.57,0,3
30,7,5,0,1,1,0.6,0.6061,0.64,0.1343,3
108,7,6,0,1,1,0.62,0.6061,0.61,0.1343,3
243,7,7,0,1,1,0.66,0.6212,0.54,0.1045,3
492,7,8,0,1,1,0.7,0.6364,0.42,0.1642,3
260,7,9,0,1,1,0.74,0.6515,0.35,0.1642,3
170,7,10,0,1,1,0.76,0.6667,0.33,0.1642,3
214,7,11,0,1,1,0.8,0.697,0.26,0,3
263,7,12,0,1,1,0.8,0.697,0.26,0,3
292,7,13,0,1,1,0.8,0.6818,0.24,0,3
303,7,14,0,1,1,0.82,0.697,0.23,0.194,3
381,7,15,0,1,1,0.82,0.697,0.21,0.2537,3
427,7,16,0,1,1,0.82,0.697,0.17,0,3
461,7,17,0,1,1,0.82,0.697,0.21,0.194,3
422,7,18,0,1,1,0.8,0.6818,0.24,0.2537,3
318,7,19,0,1,1,0.78,0.6667,0.25,0.194,3
269,7,20,0,1,1,0.72,0.6515,0.42,0.2239,3
218,7,21,0,1,1,0.7,0.6364,0.45,0.194,3
222,7,22,0,1,1,0.7,0.6364,0.42,0,3
140,7,23,0,1,1,0.68,0.6364,0.47,0.0896,3
115,7,0,0,0,1,0.68,0.6364,0.47,0.0896,3
78,7,1,0,0,1,0.66,0.6212,0.54,0,3
52,7,2,0,0,1,0.64,0.6212,0.53,0,3
26,7,3,0,0,1,0.64,0.6212,0.53,0,3
11,7,4,0,0,1,0.62,0.6061,0.61,0,3
14,7,5,0,0,1,0.58,0.5455,0.73,0.1045,3
32,7,6,0,0,1,0.62,0.6061,0.69,0.1045,3
45,7,7,0,0,1,0.64,0.6061,0.65,0,3
132,7,8,0,0,1,0.68,0.6364,0.57,0,3
179,7,9,0,0,1,0.74,0.6667,0.51,0.0896,3
271,7,10,0,0,1,0.8,0.7121,0.36,0,3
357,7,11,0,0,1,0.8,0.7121,0.36,0.0896,3
374,7,12,0,0,1,0.82,0.7121,0.3,0.1343,3
404,7,13,0,0,1,0.82,0.7121,0.3,0.1045,3
392,7,14,0,0,1,0.84,0.7121,0.2,0,3
331,7,15,0,0,1,0.86,0.7273,0.19,0.1642,3
398,7,16,0,0,1,0.88,0.7424,0.22,0.2239,3
349,7,17,0,0,1,0.84,0.7273,0.3,0.2239,3
383,7,18,0,0,1,0.82,0.7121,0.3,0.2836,3
305,7,19,0,0,1,0.8,0.697,0.33,0.2239,3
284,7,20,0,0,1,0.76,0.6818,0.45,0.2836,3
232,7,21,0,0,1,0.74,0.6667,0.48,0.194,3
201,7,22,0,0,1,0.72,0.6667,0.51,0.1642,3
154,7,23,0,0,1,0.72,0.6667,0.54,0.2836,3
144,7,0,0,0,1,0.7,0.6515,0.58,0.2239,3
78,7,1,0,0,2,0.7,0.6515,0.61,0.1642,3
69,7,2,0,0,1,0.7,0.6515,0.58,0.194,3
33,7,3,0,0,3,0.68,0.6364,0.65,0.0896,3
5,7,4,0,0,3,0.68,0.6364,0.65,0.0896,3
1,7,5,0,0,3,0.62,0.5758,0.83,0.194,3
3,7,6,0,0,2,0.62,0.5455,0.94,0.0896,3
25,7,7,0,0,2,0.64,0.5758,0.89,0.194,3
92,7,8,0,0,1,0.68,0.6364,0.79,0.2239,3
181,7,9,0,0,1,0.7,0.6667,0.74,0.2537,3
264,7,10,0,0,1,0.74,0.697,0.66,0.1642,3
390,7,11,0,0,1,0.76,0.7121,0.62,0.1045,3
404,7,12,0,0,1,0.8,0.7576,0.55,0.1045,3
421,7,13,0,0,1,0.8,0.7727,0.59,0.2239,3
375,7,14,0,0,1,0.82,0.7879,0.56,0.2537,3
376,7,15,0,0,1,0.84,0.803,0.53,0.2985,3
414,7,16,0,0,1,0.84,0.803,0.53,0.2985,3
358,7,17,0,0,3,0.8,0.7424,0.49,0.8507,3
181,7,18,0,0,3,0.8,0.7424,0.49,0.8507,3
183,7,19,0,0,2,0.66,0.6061,0.83,0.194,3
176,7,20,0,0,3,0.66,0.6061,0.83,0,3
167,7,21,0,0,2,0.66,0.6061,0.83,0.1642,3
162,7,22,0,0,2,0.66,0.6061,0.78,0.1045,3
147,7,23,0,0,1,0.64,0.5758,0.83,0.1642,3
140,7,0,1,0,1,0.64,0.5758,0.83,0.1343,3
119,7,1,1,0,1,0.64,0.5758,0.83,0.0896,3
63,7,2,1,0,1,0.64,0.5758,0.83,0,3
26,7,3,1,0,1,0.64,0.5909,0.78,0,3
12,7,4,1,0,2,0.66,0.6061,0.78,0.0896,3
4,7,5,1,0,2,0.64,0.5758,0.83,0.1343,3
16,7,6,1,0,1,0.64,0.5758,0.89,0.1642,3
36,7,7,1,0,1,0.66,0.6061,0.83,0.1343,3
86,7,8,1,0,1,0.7,0.6667,0.74,0.1045,3
238,7,9,1,0,2,0.72,0.6818,0.66,0.0896,3
280,7,10,1,0,2,0.76,0.697,0.55,0.0896,3
349,7,11,1,0,2,0.76,0.697,0.55,0.0896,3
447,7,12,1,0,2,0.78,0.7121,0.52,0,3
423,7,13,1,0,2,0.78,0.7121,0.49,0,3
408,7,14,1,0,1,0.8,0.7273,0.46,0,3
408,7,15,1,0,1,0.82,0.7424,0.43,0.0896,3
452,7,16,1,0,1,0.82,0.7424,0.41,0,3
436,7,17,1,0,1,0.8,0.7273,0.46,0,3
418,7,18,1,0,1,0.8,0.7273,0.46,0.1343,3
375,7,19,1,0,2,0.78,0.7121,0.49,0.1642,3
386,7,20,1,0,2,0.76,0.697,0.55,0.1045,3
457,7,21,1,0,2,0.74,0.6818,0.62,0.1045,3
326,7,22,1,0,2,0.74,0.6818,0.62,0.1343,3
138,7,23,1,0,2,0.72,0.6818,0.7,0.1045,3
55,7,0,0,1,2,0.7,0.6515,0.65,0.1642,3
39,7,1,0,1,1,0.7,0.6515,0.65,0.1045,3
13,7,2,0,1,1,0.66,0.6212,0.74,0.0896,3
8,7,3,0,1,1,0.66,0.6212,0.74,0.2239,3
5,7,4,0,1,1,0.66,0.6212,0.69,0.1642,3
20,7,5,0,1,1,0.66,0.6212,0.69,0,3
94,7,6,0,1,1,0.66,0.6212,0.74,0.0896,3
270,7,7,0,1,1,0.7,0.6515,0.65,0.0896,3
432,7,8,0,1,1,0.72,0.6818,0.62,0.1343,3
227,7,9,0,1,1,0.74,0.6818,0.58,0.1343,3
139,7,10,0,1,1,0.76,0.697,0.52,0.1045,3
172,7,11,0,1,1,0.78,0.697,0.46,0.1045,3
201,7,12,0,1,1,0.8,0.7273,0.43,0.1045,3
203,7,13,0,1,1,0.82,0.7424,0.43,0.1045,3
178,7,14,0,1,1,0.8,0.7424,0.49,0.1642,3
162,7,15,0,1,1,0.82,0.7424,0.43,0,3
281,7,16,0,1,1,0.82,0.7576,0.46,0.1045,3
545,7,17,0,1,1,0.82,0.7576,0.46,0.1045,3
496,7,18,0,1,1,0.8,0.7576,0.55,0.1642,3
368,7,19,0,1,1,0.8,0.7727,0.59,0.1343,3
284,7,20,0,1,1,0.76,0.7273,0.66,0.1045,3
245,7,21,0,1,1,0.78,0.7424,0.62,0.2537,3
155,7,22,0,1,1,0.76,0.7273,0.66,0.2239,3
73,7,23,0,1,1,0.74,0.697,0.66,0.1642,3
37,7,0,0,1,1,0.72,0.697,0.74,0.194,3
15,7,1,0,1,1,0.7,0.6667,0.74,0.1343,3
5,7,2,0,1,1,0.7,0.6667,0.79,0.0896,3
6,7,3,0,1,1,0.7,0.6667,0.79,0,3
6,7,4,0,1,2,0.68,0.6364,0.83,0.0896,3
35,7,5,0,1,1,0.68,0.6364,0.83,0.0896,3
121,7,6,0,1,1,0.7,0.6667,0.79,0.0896,3
312,7,7,0,1,2,0.72,0.697,0.79,0,3
428,7,8,0,1,2,0.72,0.697,0.74,0.1045,3
189,7,9,0,1,3,0.7,0.6667,0.79,0.194,3
43,7,10,0,1,3,0.7,0.6667,0.79,0.0896,3
127,7,11,0,1,2,0.72,0.697,0.74,0,3
152,7,12,0,1,2,0.74,0.697,0.66,0.0896,3
140,7,13,0,1,2,0.74,0.697,0.7,0.1045,3
163,7,14,0,1,1,0.76,0.7273,0.66,0.2836,3
185,7,15,0,1,1,0.76,0.7273,0.7,0.2836,3
275,7,16,0,1,1,0.76,0.7273,0.7,0.2537,3
596,7,17,0,1,1,0.78,0.7424,0.59,0.2239,3
563,7,18,0,1,1,0.76,0.7121,0.62,0.194,3
394,7,19,0,1,1,0.74,0.697,0.7,0.2239,3
312,7,20,0,1,1,0.72,0.697,0.74,0.2537,3
241,7,21,0,1,1,0.7,0.6667,0.79,0.194,3
186,7,22,0,1,1,0.7,0.6667,0.79,0.194,3
98,7,23,0,1,1,0.68,0.6364,0.83,0.2239,3
35,7,0,0,1,1,0.66,0.5909,0.89,0.1343,3
16,7,1,0,1,1,0.66,0.5909,0.89,0.194,3
8,7,2,0,1,1,0.66,0.5909,0.89,0.194,3
4,7,3,0,1,1,0.64,0.5606,0.94,0.1045,3
4,7,4,0,1,1,0.64,0.5758,0.89,0.1045,3
32,7,5,0,1,1,0.64,0.5758,0.89,0.1045,3
118,7,6,0,1,2,0.64,0.5758,0.89,0.1343,3
292,7,7,0,1,2,0.66,0.5909,0.89,0.1045,3
443,7,8,0,1,2,0.7,0.6667,0.79,0.194,3
179,7,9,0,1,1,0.74,0.697,0.7,0.1642,3
101,7,10,0,1,1,0.78,0.7424,0.62,0,3
142,7,11,0,1,1,0.82,0.7727,0.52,0.1343,3
171,7,12,0,1,1,0.84,0.7727,0.41,0,3
155,7,13,0,1,1,0.86,0.7879,0.41,0,3
160,7,14,0,1,1,0.86,0.7879,0.41,0.2537,3
166,7,15,0,1,1,0.86,0.7879,0.41,0.2537,3
265,7,16,0,1,1,0.86,0.7727,0.39,0.2239,3
569,7,17,0,1,1,0.86,0.7576,0.36,0.2537,3
562,7,18,0,1,1,0.84,0.7576,0.44,0.2985,3
365,7,19,0,1,1,0.82,0.7727,0.52,0.2836,3
285,7,20,0,1,1,0.76,0.7121,0.58,0.3582,3
209,7,21,0,1,1,0.74,0.6818,0.62,0.1642,3
182,7,22,0,1,1,0.74,0.6818,0.62,0.1642,3
129,7,23,0,1,1,0.72,0.6818,0.66,0,3
47,7,0,0,1,1,0.74,0.697,0.66,0.1045,3
34,7,1,0,1,1,0.72,0.697,0.79,0,3
22,7,2,0,1,2,0.7,0.6667,0.74,0.1642,3
6,7,3,0,1,1,0.68,0.6364,0.79,0.1045,3
11,7,4,0,1,1,0.7,0.6667,0.79,0.2537,3
27,7,5,0,1,1,0.68,0.6364,0.79,0.2537,3
102,7,6,0,1,1,0.7,0.6667,0.74,0.1045,3
332,7,7,0,1,2,0.7,0.6667,0.79,0.194,3
457,7,8,0,1,2,0.72,0.697,0.74,0.2537,3
241,7,9,0,1,2,0.76,0.7273,0.7,0.2985,3
138,7,10,0,1,2,0.74,0.697,0.7,0.3582,3
165,7,11,0,1,2,0.74,0.7121,0.74,0.2537,3
213,7,12,0,1,2,0.76,0.7273,0.7,0.2836,3
229,7,13,0,1,2,0.78,0.7576,0.66,0.2836,3
216,7,14,0,1,2,0.8,0.7879,0.63,0.3582,3
141,7,15,0,1,2,0.8,0.7879,0.63,0.3582,3
132,7,16,0,1,3,0.68,0.6364,0.83,0.4478,3
167,7,17,0,1,3,0.66,0.5909,0.89,0.4478,3
316,7,18,0,1,1,0.66,0.6061,0.83,0.0896,3
270,7,19,0,1,1,0.66,0.6061,0.83,0.0896,3
250,7,20,0,1,1,0.66,0.6061,0.83,0.1642,3
204,7,21,0,1,2,0.66,0.6061,0.83,0.2537,3
169,7,22,0,1,2,0.66,0.6061,0.78,0.194,3
151,7,23,0,1,2,0.66,0.6061,0.78,0.0896,3
121,7,0,0,0,2,0.66,0.6061,0.83,0.1343,3
53,7,1,0,0,2,0.64,0.5758,0.89,0.1045,3
55,7,2,0,0,1,0.64,0.5758,0.89,0.1642,3
30,7,3,0,0,1,0.64,0.5758,0.89,0.1343,3
6,7,4,0,0,1,0.64,0.5758,0.83,0.2239,3
15,7,5,0,0,2,0.62,0.5606,0.88,0.1642,3
38,7,6,0,0,2,0.64,0.5758,0.83,0.194,3
71,7,7,0,0,1,0.66,0.6061,0.78,0.194,3
182,7,8,0,0,1,0.7,0.6515,0.7,0.2537,3
247,7,9,0,0,1,0.74,0.6818,0.58,0.2836,3
264,7,10,0,0,1,0.76,0.697,0.52,0.1642,3
290,7,11,0,0,1,0.78,0.697,0.46,0.2985,3
366,7,12,0,0,1,0.8,0.7273,0.46,0.2537,3
416,7,13,0,0,1,0.82,0.7424,0.41,0.2239,3
373,7,14,0,0,1,0.84,0.7424,0.36,0.1343,3
402,7,15,0,0,1,0.84,0.7273,0.34,0.0896,3
416,7,16,0,0,1,0.82,0.7273,0.38,0,3
401,7,17,0,0,1,0.84,0.7273,0.32,0,3
378,7,18,0,0,1,0.82,0.7273,0.36,0.1045,3
306,7,19,0,0,1,0.76,0.697,0.55,0.1642,3
314,7,20,0,0,1,0.76,0.7121,0.58,0.2239,3
238,7,21,0,0,1,0.74,0.6818,0.58,0.1642,3
214,7,22,0,0,1,0.72,0.6818,0.62,0.1642,3
140,7,23,0,0,1,0.72,0.6667,0.58,0.194,3
154,7,0,0,0,1,0.7,0.6515,0.61,0.1642,3
113,7,1,0,0,1,0.7,0.6515,0.61,0.1343,3
96,7,2,0,0,1,0.68,0.6364,0.69,0.0896,3
25,7,3,0,0,1,0.66,0.6212,0.74,0.0896,3
5,7,4,0,0,1,0.66,0.6212,0.69,0.0896,3
17,7,5,0,0,1,0.66,0.6212,0.74,0,3
25,7,6,0,0,1,0.64,0.5909,0.78,0.0896,3
65,7,7,0,0,1,0.7,0.6515,0.7,0.0896,3
92,7,8,0,0,1,0.72,0.6818,0.66,0,3
169,7,9,0,0,1,0.74,0.697,0.66,0.0896,3
268,7,10,0,0,1,0.76,0.697,0.55,0.1343,3
287,7,11,0,0,1,0.78,0.7273,0.55,0.194,3
377,7,12,0,0,1,0.82,0.7576,0.46,0.2836,3
367,7,13,0,0,1,0.8,0.7273,0.46,0.2985,3
349,7,14,0,0,1,0.82,0.7424,0.41,0.3284,3
361,7,15,0,0,1,0.84,0.7424,0.39,0.2836,3
372,7,16,0,0,1,0.84,0.7576,0.41,0.2836,3
363,7,17,0,0,1,0.84,0.7424,0.36,0.2239,3
363,7,18,0,0,1,0.82,0.7424,0.43,0.2836,3
303,7,19,0,0,1,0.8,0.7424,0.49,0.3284,3
268,7,20,0,0,1,0.76,0.697,0.55,0.194,3
227,7,21,0,0,1,0.74,0.6818,0.62,0.2537,3
143,7,22,0,0,1,0.74,0.697,0.66,0.2239,3
72,7,23,0,0,1,0.72,0.6818,0.66,0.2537,3
35,7,0,0,1,1,0.7,0.6515,0.65,0.194,3
10,7,1,0,1,1,0.7,0.6515,0.61,0.2836,3
12,7,2,0,1,1,0.7,0.6515,0.61,0.2239,3
10,7,3,0,1,1,0.68,0.6364,0.65,0.1642,3
4,7,4,0,1,1,0.66,0.6212,0.74,0.2239,3
26,7,5,0,1,1,0.66,0.6212,0.74,0.1343,3
121,7,6,0,1,1,0.68,0.6364,0.74,0.194,3
317,7,7,0,1,1,0.7,0.6667,0.74,0.2537,3
420,7,8,0,1,1,0.74,0.697,0.66,0.2836,3
